DØGNVERDIER

Stasjoner
Stnr;Navn;I drift fra;I drift til;Hoh;Breddegrad;Lengdegrad;Kommune;Fylke;Region
18700;OSLO - BLINDERN;jan 1931;;94;59.9423;10.7200;Oslo;Oslo;ØSTLANDET
41770;LINDESNES FYR;jan 1863;;16;57.9826;7.0478;Lindesnes;Vest-Agder;AGDER
69100;VÆRNES;apr 1940;;12;63.4596;10.9305;Stjørdal;Nord-Trøndelag;TRØNDELAG
93700;KAUTOKEINO;jan 1868;;307;68.9968;23.0335;Guovdageaidnu-Kautokeino;Finnmark;NORD-NORGE

Elementer
Kode;Navn;Enhet
TAM;Middeltemperatur;ºC
TAN;Minimumstemperatur;ºC
TAX;Maksimumstemperatur;ºC


****************** MELDING *****************
Dataverdi merket x betyr manglende tilgang eller at kvaliteten er 'Svært usikker, modelldata' (Nivå 6 eller mer).
********************************************

Stnr;Dato;TAM;TAN;TAX
69100;24.05.2007;7.9;6.2;10.6
69100;25.05.2007;7.9;4.0;14.0
69100;26.05.2007;8.6;1.7;14.2
69100;27.05.2007;8.5;4.3;12.3
69100;28.05.2007;11.2;5.6;15.5
69100;29.05.2007;15.0;9.0;20.8
69100;30.05.2007;17.5;9.5;22.2
69100;31.05.2007;15.4;12.3;21.0
69100;01.06.2007;16.8;9.7;22.4
69100;02.06.2007;17.9;10.1;25.1
69100;03.06.2007;16.2;9.0;23.3
69100;04.06.2007;16.5;9.3;22.8
69100;05.06.2007;16.8;9.7;23.3
69100;06.06.2007;18.4;10.9;25.8
69100;07.06.2007;19.1;11.6;26.8
69100;08.06.2007;18.8;11.0;25.0
69100;09.06.2007;16.9;10.0;21.8
69100;10.06.2007;15.6;8.2;21.1
69100;11.06.2007;12.4;7.9;18.5
69100;12.06.2007;9.4;7.8;12.8
69100;13.06.2007;7.5;3.7;10.9
69100;14.06.2007;8.8;4.5;13.6
69100;15.06.2007;9.8;6.5;12.9
69100;16.06.2007;11.9;4.6;16.2
69100;17.06.2007;13.4;5.9;20.4
69100;18.06.2007;10.6;8.6;17.8
69100;19.06.2007;10.3;5.2;14.9
69100;20.06.2007;12.3;4.5;17.8
69100;21.06.2007;14.5;5.4;20.9
69100;22.06.2007;18.5;13.7;22.3
69100;23.06.2007;15.9;14.1;20.8
69100;24.06.2007;16.7;12.7;20.7
69100;25.06.2007;14.7;13.0;19.3
69100;26.06.2007;13.1;12.3;15.7
69100;27.06.2007;13.6;10.5;17.2
69100;28.06.2007;11.5;10.3;16.1
69100;29.06.2007;11.9;10.5;14.6
69100;30.06.2007;15.3;7.6;21.4
69100;01.07.2007;17.0;11.8;22.7
69100;02.07.2007;20.5;16.7;24.0
69100;03.07.2007;21.5;18.5;25.9
69100;04.07.2007;22.1;16.5;27.7
69100;05.07.2007;21.4;18.0;26.0
69100;06.07.2007;21.9;14.8;26.6
69100;07.07.2007;20.0;17.5;24.9
69100;08.07.2007;17.2;15.0;23.2
69100;09.07.2007;15.5;12.4;19.7
69100;10.07.2007;14.0;12.7;15.8
69100;11.07.2007;16.3;13.1;21.0
69100;12.07.2007;17.4;11.0;23.6
69100;13.07.2007;15.0;10.8;18.9
69100;14.07.2007;17.9;13.4;24.1
69100;15.07.2007;15.0;13.6;21.3
69100;16.07.2007;15.7;12.5;18.8
69100;17.07.2007;16.3;13.9;19.0
69100;18.07.2007;13.3;11.3;17.0
69100;19.07.2007;11.9;10.2;14.3
69100;20.07.2007;12.0;9.0;14.9
69100;21.07.2007;14.6;8.3;20.5
69100;22.07.2007;15.8;9.2;21.3
69100;23.07.2007;15.5;11.8;19.1
69100;24.07.2007;15.1;11.3;18.3
69100;25.07.2007;14.4;13.2;16.6
69100;26.07.2007;15.3;11.4;19.3
69100;27.07.2007;16.6;11.2;21.8
69100;28.07.2007;15.2;12.1;19.5
69100;29.07.2007;13.6;12.5;19.6
69100;30.07.2007;15.2;11.1;19.8
69100;31.07.2007;13.8;12.7;16.9
69100;01.08.2007;13.4;10.3;16.2
69100;02.08.2007;14.8;11.2;21.6
69100;03.08.2007;12.8;10.0;16.2
69100;04.08.2007;16.0;8.9;20.6
69100;05.08.2007;15.2;11.4;19.8
69100;06.08.2007;18.5;9.8;26.9
69100;07.08.2007;24.6;20.7;29.2
69100;08.08.2007;19.3;16.0;27.8
69100;09.08.2007;13.9;12.6;16.7
69100;10.08.2007;16.4;9.1;22.7
69100;11.08.2007;18.0;16.1;21.2
69100;12.08.2007;14.8;13.5;18.9
69100;13.08.2007;16.1;14.4;20.0
69100;14.08.2007;16.1;12.5;21.1
69100;15.08.2007;17.7;10.9;20.7
69100;16.08.2007;15.7;14.0;20.5
69100;17.08.2007;14.6;11.2;19.4
69100;18.08.2007;13.3;11.3;16.5
69100;19.08.2007;12.8;10.7;16.1
69100;20.08.2007;14.9;10.9;20.9
69100;21.08.2007;13.8;10.0;17.8
69100;22.08.2007;13.5;10.5;17.5
69100;23.08.2007;14.0;9.0;18.5
69100;24.08.2007;13.5;12.8;15.5
69100;25.08.2007;11.2;8.3;13.8
69100;26.08.2007;10.6;8.4;14.6
69100;27.08.2007;8.5;7.4;10.9
69100;28.08.2007;8.6;7.3;11.1
69100;29.08.2007;7.4;6.7;9.4
69100;30.08.2007;6.8;4.4;11.6
69100;31.08.2007;7.7;5.1;11.4
69100;01.09.2007;8.4;5.3;10.8
69100;02.09.2007;10.0;8.4;11.8
69100;03.09.2007;8.5;6.0;11.2
69100;04.09.2007;8.7;5.4;12.0
69100;05.09.2007;10.6;6.7;13.8
69100;06.09.2007;10.4;9.3;12.6
69100;07.09.2007;9.0;7.0;10.6
69100;08.09.2007;11.2;9.8;13.8
69100;09.09.2007;10.1;8.2;12.8
69100;10.09.2007;10.0;8.5;12.1
69100;11.09.2007;11.0;8.4;13.8
69100;12.09.2007;9.3;8.3;12.2
69100;13.09.2007;9.6;6.8;11.1
69100;14.09.2007;10.8;8.2;15.9
69100;15.09.2007;6.7;4.6;9.0
69100;16.09.2007;6.2;1.2;11.0
69100;17.09.2007;7.3;6.0;9.7
69100;18.09.2007;5.6;4.7;8.2
69100;19.09.2007;4.9;-0.9;10.9
69100;20.09.2007;7.5;2.8;13.5
69100;21.09.2007;10.8;4.3;13.9
69100;22.09.2007;7.7;4.7;12.0
69100;23.09.2007;9.4;4.5;14.1
69100;24.09.2007;14.9;8.5;18.3
69100;25.09.2007;15.5;13.4;18.9
69100;26.09.2007;8.2;6.7;15.1
69100;27.09.2007;5.8;4.2;10.2
69100;28.09.2007;5.4;-0.2;13.0
69100;29.09.2007;8.0;0.3;14.5
69100;30.09.2007;13.1;7.9;17.7
69100;01.10.2007;9.0;8.1;15.3
69100;02.10.2007;8.7;5.9;11.9
69100;03.10.2007;8.8;7.2;13.3
69100;04.10.2007;6.4;3.2;10.0
69100;05.10.2007;5.8;1.7;11.3
69100;06.10.2007;6.5;2.2;10.2
69100;07.10.2007;7.6;5.6;9.6
69100;08.10.2007;6.4;5.7;8.4
69100;09.10.2007;6.1;5.1;7.5
69100;10.10.2007;3.5;2.7;6.3
69100;11.10.2007;2.6;0.0;4.4
69100;12.10.2007;1.3;-2.4;4.8
69100;13.10.2007;3.6;-0.7;6.4
69100;14.10.2007;7.7;5.7;8.8
69100;15.10.2007;8.7;6.6;11.5
69100;16.10.2007;9.9;7.4;13.7
69100;17.10.2007;6.4;4.6;9.3
69100;18.10.2007;3.3;1.7;6.1
69100;19.10.2007;3.6;2.2;5.0
69100;20.10.2007;5.1;2.0;7.2
69100;21.10.2007;8.4;6.7;10.6
69100;22.10.2007;7.2;5.6;10.9
69100;23.10.2007;5.8;3.5;9.5
69100;24.10.2007;4.5;2.7;7.3
69100;25.10.2007;2.9;1.5;5.5
69100;26.10.2007;5.4;-2.1;14.3
69100;27.10.2007;8.9;6.1;11.6
69100;28.10.2007;11.0;6.8;15.3
69100;29.10.2007;4.5;2.0;10.3
69100;30.10.2007;3.2;0.1;5.9
69100;31.10.2007;4.3;0.8;8.3
69100;01.11.2007;4.5;2.6;8.4
69100;02.11.2007;2.6;1.1;4.0
69100;03.11.2007;6.0;2.2;7.5
69100;04.11.2007;2.7;0.2;6.4
69100;05.11.2007;2.4;-2.2;5.2
69100;06.11.2007;1.9;0.2;5.3
69100;07.11.2007;3.4;-0.5;5.6
69100;08.11.2007;2.9;1.3;5.1
69100;09.11.2007;1.0;0.0;4.0
69100;10.11.2007;0.8;-1.5;3.4
69100;11.11.2007;1.3;0.2;2.8
69100;12.11.2007;0.3;-0.7;0.9
69100;13.11.2007;-3.9;-5.5;0.5
69100;14.11.2007;-4.8;-8.0;-2.9
69100;15.11.2007;2.1;-2.9;3.9
69100;16.11.2007;4.8;2.2;7.2
69100;17.11.2007;4.5;1.9;8.0
69100;18.11.2007;0.1;-1.3;2.2
69100;19.11.2007;1.3;0.1;2.8
69100;20.11.2007;-1.5;-3.2;2.7
69100;21.11.2007;-3.6;-5.7;-1.9
69100;22.11.2007;0.0;-2.2;0.3
69100;23.11.2007;0.1;-1.4;1.2
69100;24.11.2007;1.1;-1.5;2.2
69100;25.11.2007;0.3;-2.3;3.1
69100;26.11.2007;0.9;-0.6;2.6
69100;27.11.2007;-0.4;-1.6;1.3
69100;28.11.2007;-0.1;-2.4;0.4
69100;29.11.2007;0.2;-0.8;0.9
69100;30.11.2007;1.0;-2.1;2.4
69100;01.12.2007;3.8;1.9;4.6
69100;02.12.2007;0.5;0.3;4.4
69100;03.12.2007;-3.0;-6.0;0.6
69100;04.12.2007;-1.6;-6.5;0.8
69100;05.12.2007;3.4;-1.7;6.3
69100;06.12.2007;2.0;0.4;6.1
69100;07.12.2007;0.7;-1.1;1.7
69100;08.12.2007;2.0;0.0;3.1
69100;09.12.2007;-2.7;-4.6;2.7
69100;10.12.2007;-4.5;-6.6;0.5
69100;11.12.2007;-2.8;-3.7;-0.7
69100;12.12.2007;-7.9;-9.5;-2.8
69100;13.12.2007;-4.7;-8.9;-2.8
69100;14.12.2007;-3.6;-7.9;-1.0
69100;15.12.2007;-6.3;-8.2;-1.9
69100;16.12.2007;-4.8;-9.8;-1.9
69100;17.12.2007;-1.8;-5.4;-0.5
69100;18.12.2007;-1.5;-2.9;0.5
69100;19.12.2007;1.5;-8.7;5.6
69100;20.12.2007;4.8;3.7;6.1
69100;21.12.2007;4.4;3.5;5.8
69100;22.12.2007;0.5;-1.6;5.3
69100;23.12.2007;-0.9;-4.3;0.6
69100;24.12.2007;5.6;0.6;8.6
69100;25.12.2007;2.0;-1.6;4.1
69100;26.12.2007;3.1;-2.0;4.9
69100;27.12.2007;7.9;3.2;10.0
69100;28.12.2007;2.6;0.5;8.0
69100;29.12.2007;-0.3;-1.8;2.3
69100;30.12.2007;3.3;-0.4;4.5
69100;31.12.2007;-1.1;-3.0;4.6
69100;01.01.2008;-1.7;-5.4;0.5
69100;02.01.2008;1.6;-0.8;3.3
69100;03.01.2008;-1.0;-2.8;0.8
69100;04.01.2008;-1.7;-2.7;-0.4
69100;05.01.2008;-0.7;-3.7;0.6
69100;06.01.2008;1.2;-0.2;1.7
69100;07.01.2008;2.0;0.1;3.5
69100;08.01.2008;2.7;1.8;4.4
69100;09.01.2008;2.2;-2.7;4.8
69100;10.01.2008;5.2;3.5;6.2
69100;11.01.2008;1.0;-0.2;5.4
69100;12.01.2008;-2.7;-7.5;4.2
69100;13.01.2008;0.1;-7.6;3.2
69100;14.01.2008;5.5;-1.1;8.6
69100;15.01.2008;6.4;3.9;7.7
69100;16.01.2008;2.0;0.9;6.9
69100;17.01.2008;-0.1;-0.4;1.0
69100;18.01.2008;0.2;-4.3;3.7
69100;19.01.2008;3.7;2.2;5.8
69100;20.01.2008;-0.4;-1.6;3.6
69100;21.01.2008;-2.9;-5.3;-0.4
69100;22.01.2008;-5.5;-7.5;-2.3
69100;23.01.2008;-0.5;-9.6;3.0
69100;24.01.2008;2.0;0.7;4.3
69100;25.01.2008;2.4;-0.1;4.8
69100;26.01.2008;1.5;0.6;4.2
69100;27.01.2008;0.6;-0.7;2.6
69100;28.01.2008;3.3;-1.5;8.5
69100;29.01.2008;1.3;0.3;4.7
69100;30.01.2008;0.2;-2.7;1.8
69100;31.01.2008;1.9;-2.3;4.8
69100;01.02.2008;1.8;-0.4;5.1
69100;02.02.2008;-2.4;-3.9;1.8
69100;03.02.2008;-8.2;-12.4;-3.9
69100;04.02.2008;0.6;-4.9;4.4
69100;05.02.2008;3.7;1.8;4.5
69100;06.02.2008;4.3;2.7;5.5
69100;07.02.2008;1.8;-1.7;4.2
69100;08.02.2008;5.1;1.2;8.0
69100;09.02.2008;2.9;1.0;8.6
69100;10.02.2008;1.6;0.5;4.1
69100;11.02.2008;-0.2;-2.2;2.7
69100;12.02.2008;-1.3;-4.7;0.5
69100;13.02.2008;1.5;-1.6;4.6
69100;14.02.2008;-1.6;-1.9;1.0
69100;15.02.2008;-4.1;-8.6;-1.2
69100;16.02.2008;-1.5;-7.6;4.4
69100;17.02.2008;4.2;2.7;4.9
69100;18.02.2008;3.7;2.8;5.4
69100;19.02.2008;2.5;0.2;5.3
69100;20.02.2008;3.8;1.8;5.6
69100;21.02.2008;5.3;3.2;6.9
69100;22.02.2008;2.4;0.4;7.8
69100;23.02.2008;2.5;0.6;4.1
69100;24.02.2008;4.8;1.1;7.3
69100;25.02.2008;1.4;0.2;4.2
69100;26.02.2008;3.0;-2.7;7.1
69100;27.02.2008;1.3;0.1;4.6
69100;28.02.2008;1.1;-0.2;3.3
69100;29.02.2008;1.2;-1.4;1.8
69100;01.03.2008;4.2;1.6;5.3
69100;02.03.2008;2.8;0.8;5.3
69100;03.03.2008;-1.0;-3.7;1.9
69100;04.03.2008;-1.6;-4.0;-0.9
69100;05.03.2008;0.8;-2.2;2.9
69100;06.03.2008;1.8;0.0;4.3
69100;07.03.2008;1.5;0.0;2.4
69100;08.03.2008;5.2;1.1;7.2
69100;09.03.2008;7.3;5.4;10.4
69100;10.03.2008;5.3;3.6;8.8
69100;11.03.2008;6.4;0.3;9.4
69100;12.03.2008;6.6;5.5;8.3
69100;13.03.2008;4.8;2.6;8.6
69100;14.03.2008;1.8;-1.2;4.8
69100;15.03.2008;1.8;0.1;3.9
69100;16.03.2008;1.0;-0.5;3.2
69100;17.03.2008;-1.0;-4.3;1.3
69100;18.03.2008;-1.7;-7.5;2.5
69100;19.03.2008;-1.7;-2.7;1.5
69100;20.03.2008;-3.4;-9.3;0.5
69100;21.03.2008;-4.3;-4.5;-1.0
69100;22.03.2008;-9.2;-15.2;-1.7
69100;23.03.2008;-7.7;-14.4;-0.9
69100;24.03.2008;-4.4;-9.4;0.6
69100;25.03.2008;-3.9;-10.8;2.1
69100;26.03.2008;-3.0;-8.0;3.5
69100;27.03.2008;-3.6;-10.3;3.1
69100;28.03.2008;0.3;-7.9;6.0
69100;29.03.2008;6.0;3.5;9.4
69100;30.03.2008;6.0;1.0;9.2
69100;31.03.2008;8.6;5.5;13.0
69100;01.04.2008;7.0;0.4;11.8
69100;02.04.2008;8.3;6.0;12.5
69100;03.04.2008;3.9;0.9;9.6
69100;04.04.2008;3.6;0.4;8.6
69100;05.04.2008;2.3;-1.3;5.8
69100;06.04.2008;4.1;1.8;7.5
69100;07.04.2008;3.5;1.7;5.8
69100;08.04.2008;4.5;0.8;9.4
69100;09.04.2008;1.4;-2.4;6.2
69100;10.04.2008;2.6;-0.7;6.9
69100;11.04.2008;4.4;-0.8;9.6
69100;12.04.2008;3.5;-2.1;8.4
69100;13.04.2008;6.4;2.9;10.6
69100;14.04.2008;4.0;-1.3;8.3
69100;15.04.2008;3.8;1.8;6.4
69100;16.04.2008;2.6;-2.4;7.1
69100;17.04.2008;5.0;1.4;8.7
69100;18.04.2008;5.0;3.5;6.6
69100;19.04.2008;4.3;3.1;6.1
69100;20.04.2008;4.8;1.4;7.0
69100;21.04.2008;5.2;2.3;10.4
69100;22.04.2008;5.1;-2.2;12.0
69100;23.04.2008;6.5;-0.5;13.2
69100;24.04.2008;5.3;-1.3;10.8
69100;25.04.2008;6.2;-0.9;13.0
69100;26.04.2008;9.9;3.2;15.9
69100;27.04.2008;11.4;7.3;16.0
69100;28.04.2008;11.5;4.0;15.9
69100;29.04.2008;14.8;12.5;18.4
69100;30.04.2008;15.4;11.8;19.6
69100;01.05.2008;13.2;9.2;17.4
69100;02.05.2008;13.6;10.6;17.0
69100;03.05.2008;8.2;7.5;14.5
69100;04.05.2008;9.2;6.0;13.6
69100;05.05.2008;10.0;3.9;15.1
69100;06.05.2008;10.1;8.6;12.7
69100;07.05.2008;10.6;8.8;14.7
69100;08.05.2008;12.1;7.2;17.5
69100;09.05.2008;13.1;8.8;17.5
69100;10.05.2008;10.9;4.9;18.7
69100;11.05.2008;9.1;6.9;15.4
69100;12.05.2008;5.0;0.8;8.7
69100;13.05.2008;4.9;2.2;7.8
69100;14.05.2008;5.8;3.1;8.3
69100;15.05.2008;5.5;3.1;8.5
69100;16.05.2008;5.7;2.8;8.8
69100;17.05.2008;6.4;4.1;10.9
69100;18.05.2008;5.2;0.0;8.9
69100;19.05.2008;4.8;3.2;7.7
69100;20.05.2008;5.6;3.4;9.8
69100;21.05.2008;7.7;3.2;11.6
69100;22.05.2008;8.5;5.3;12.9
69100;23.05.2008;10.1;6.8;14.5
69100;24.05.2008;12.1;5.5;17.3
69100;25.05.2008;9.6;3.9;16.1
69100;26.05.2008;8.6;6.9;12.0
69100;27.05.2008;8.0;2.5;12.5
69100;28.05.2008;10.2;2.5;16.0
69100;29.05.2008;13.1;4.8;19.9
69100;30.05.2008;14.8;8.1;19.1
69100;31.05.2008;16.1;11.1;22.2
69100;01.06.2008;13.1;12.4;19.2
69100;02.06.2008;14.9;6.3;21.6
69100;03.06.2008;20.6;10.4;28.2
69100;04.06.2008;19.7;12.5;27.3
69100;05.06.2008;19.0;12.2;26.7
69100;06.06.2008;17.9;10.1;23.4
69100;07.06.2008;18.5;11.2;25.9
69100;08.06.2008;15.0;12.7;22.0
69100;09.06.2008;10.9;10.0;13.3
69100;10.06.2008;9.5;7.8;12.3
69100;11.06.2008;8.3;5.2;12.2
69100;12.06.2008;8.2;6.1;10.6
69100;13.06.2008;10.0;6.6;13.4
69100;14.06.2008;13.4;5.1;18.7
69100;15.06.2008;12.5;7.3;19.0
69100;16.06.2008;12.3;8.9;15.6
69100;17.06.2008;12.6;7.7;16.6
69100;18.06.2008;12.4;10.3;15.9
69100;19.06.2008;14.7;6.8;19.0
69100;20.06.2008;17.3;14.0;21.3
69100;21.06.2008;12.0;9.9;20.0
69100;22.06.2008;13.0;9.6;16.4
69100;23.06.2008;12.6;10.0;16.3
69100;24.06.2008;8.9;7.3;11.4
69100;25.06.2008;9.5;7.7;12.1
69100;26.06.2008;10.9;7.5;15.4
69100;27.06.2008;12.7;5.1;19.4
69100;28.06.2008;12.8;8.6;16.2
69100;29.06.2008;14.4;8.9;18.9
69100;30.06.2008;13.6;12.3;17.4
69100;01.07.2008;14.0;10.4;17.6
69100;02.07.2008;17.9;8.6;23.9
69100;03.07.2008;23.6;14.9;29.4
69100;04.07.2008;23.6;15.3;29.6
69100;05.07.2008;15.8;13.5;28.7
69100;06.07.2008;13.1;10.8;17.2
69100;07.07.2008;15.0;10.1;19.3
69100;08.07.2008;15.0;7.5;21.0
69100;09.07.2008;12.2;9.2;20.3
69100;10.07.2008;12.6;9.7;16.0
69100;11.07.2008;14.4;6.4;22.2
69100;12.07.2008;15.2;12.6;21.6
69100;13.07.2008;15.2;13.5;17.7
69100;14.07.2008;13.6;12.5;17.2
69100;15.07.2008;13.3;10.8;17.9
69100;16.07.2008;12.6;7.9;16.4
69100;17.07.2008;11.9;10.0;13.7
69100;18.07.2008;10.7;8.7;13.7
69100;19.07.2008;15.1;5.9;21.7
69100;20.07.2008;19.1;12.6;24.0
69100;21.07.2008;13.4;12.1;23.4
69100;22.07.2008;13.5;10.9;16.5
69100;23.07.2008;14.7;12.9;16.1
69100;24.07.2008;18.6;14.3;23.7
69100;25.07.2008;18.7;11.8;24.3
69100;26.07.2008;20.2;14.1;25.1
69100;27.07.2008;20.9;15.4;26.6
69100;28.07.2008;20.2;14.0;25.1
69100;29.07.2008;19.4;13.5;25.5
69100;30.07.2008;20.3;14.8;25.4
69100;31.07.2008;17.3;11.9;22.9
69100;01.08.2008;16.9;15.8;19.8
69100;02.08.2008;19.7;11.7;25.8
69100;03.08.2008;16.1;15.1;22.2
69100;04.08.2008;13.7;11.4;17.2
69100;05.08.2008;14.9;7.2;20.0
69100;06.08.2008;15.0;10.9;20.3
69100;07.08.2008;14.4;9.8;19.9
69100;08.08.2008;13.3;10.3;17.2
69100;09.08.2008;11.1;8.6;14.2
69100;10.08.2008;13.3;4.8;19.9
69100;11.08.2008;16.1;11.9;20.2
69100;12.08.2008;14.3;9.5;18.9
69100;13.08.2008;14.5;9.2;18.8
69100;14.08.2008;13.6;12.6;17.7
69100;15.08.2008;11.7;10.0;15.8
69100;16.08.2008;12.8;6.8;19.9
69100;17.08.2008;14.3;7.1;21.2
69100;18.08.2008;12.7;9.9;19.0
69100;19.08.2008;13.2;11.4;17.1
69100;20.08.2008;12.6;8.0;16.2
69100;21.08.2008;13.2;11.8;15.7
69100;22.08.2008;12.1;10.7;14.1
69100;23.08.2008;12.4;5.7;18.6
69100;24.08.2008;15.8;6.6;23.5
69100;25.08.2008;18.5;13.6;22.7
69100;26.08.2008;13.3;12.0;20.2
69100;27.08.2008;12.7;8.8;17.5
69100;28.08.2008;13.1;11.2;16.2
69100;29.08.2008;11.9;10.7;14.3
69100;30.08.2008;11.2;9.5;14.6
69100;31.08.2008;12.3;5.2;19.5
69100;01.09.2008;12.8;7.0;19.6
69100;02.09.2008;12.2;8.1;17.1
69100;03.09.2008;12.7;10.9;16.0
69100;04.09.2008;10.9;9.2;13.6
69100;05.09.2008;10.5;8.8;14.1
69100;06.09.2008;9.8;4.7;16.4
69100;07.09.2008;9.3;4.3;15.4
69100;08.09.2008;13.2;5.2;19.1
69100;09.09.2008;13.9;12.0;16.7
69100;10.09.2008;13.0;10.9;15.7
69100;11.09.2008;14.5;11.7;17.5
69100;12.09.2008;13.7;12.8;16.6
69100;13.09.2008;10.2;4.1;14.2
69100;14.09.2008;10.8;7.3;13.4
69100;15.09.2008;11.6;9.5;17.2
69100;16.09.2008;8.4;3.8;13.5
69100;17.09.2008;6.9;1.8;12.4
69100;18.09.2008;9.5;5.1;16.1
69100;19.09.2008;10.1;6.9;14.9
69100;20.09.2008;10.5;7.1;13.4
69100;21.09.2008;10.1;4.4;19.5
69100;22.09.2008;10.4;8.2;12.8
69100;23.09.2008;10.5;7.1;15.4
69100;24.09.2008;11.2;8.2;14.2
69100;25.09.2008;8.9;4.2;12.4
69100;26.09.2008;10.3;9.3;11.7
69100;27.09.2008;8.7;7.4;10.8
69100;28.09.2008;8.0;5.8;10.8
69100;29.09.2008;6.2;5.6;8.7
69100;30.09.2008;7.0;1.5;13.6
69100;01.10.2008;6.7;0.3;10.5
69100;02.10.2008;8.7;7.6;10.0
69100;03.10.2008;7.1;3.1;9.3
69100;04.10.2008;6.6;4.8;8.1
69100;05.10.2008;6.3;4.0;9.2
69100;06.10.2008;7.7;4.7;9.4
69100;07.10.2008;4.5;0.5;8.6
69100;08.10.2008;9.2;2.3;12.8
69100;09.10.2008;9.5;8.4;12.8
69100;10.10.2008;11.2;7.2;14.5
69100;11.10.2008;10.9;6.9;14.5
69100;12.10.2008;9.2;8.1;11.1
69100;13.10.2008;9.0;6.6;11.1
69100;14.10.2008;8.4;7.9;10.2
69100;15.10.2008;8.5;6.9;11.2
69100;16.10.2008;6.3;2.9;9.7
69100;17.10.2008;7.1;5.0;9.5
69100;18.10.2008;6.3;2.5;11.1
69100;19.10.2008;6.1;4.0;8.7
69100;20.10.2008;10.8;2.7;15.6
69100;21.10.2008;7.5;3.1;11.4
69100;22.10.2008;5.7;2.0;7.6
69100;23.10.2008;7.9;4.7;9.8
69100;24.10.2008;10.2;6.2;13.3
69100;25.10.2008;9.4;6.4;11.0
69100;26.10.2008;7.2;4.7;14.0
69100;27.10.2008;4.0;-0.2;7.0
69100;28.10.2008;2.1;-0.5;5.5
69100;29.10.2008;-1.6;-3.6;1.8
69100;30.10.2008;-3.2;-4.9;-1.5
69100;31.10.2008;-0.7;-4.1;0.6
69100;01.11.2008;1.1;-1.1;3.6
69100;02.11.2008;5.4;-0.2;6.8
69100;03.11.2008;6.0;4.9;6.7
69100;04.11.2008;6.3;4.9;8.4
69100;05.11.2008;0.6;-0.5;5.2
69100;06.11.2008;-0.6;-3.8;2.4
69100;07.11.2008;5.5;-1.0;11.8
69100;08.11.2008;7.5;3.9;10.1
69100;09.11.2008;9.1;7.7;10.4
69100;10.11.2008;5.4;2.8;9.8
69100;11.11.2008;2.9;1.0;6.9
69100;12.11.2008;2.0;0.8;3.7
69100;13.11.2008;0.0;-2.2;3.5
69100;14.11.2008;3.9;-1.3;5.5
69100;15.11.2008;5.1;2.6;6.8
69100;16.11.2008;1.3;0.2;5.5
69100;17.11.2008;3.2;-0.3;5.5
69100;18.11.2008;3.6;1.2;7.0
69100;19.11.2008;0.9;0.2;3.1
69100;20.11.2008;-0.1;-2.1;1.6
69100;21.11.2008;-2.2;-5.0;1.3
69100;22.11.2008;-2.4;-11.1;1.8
69100;23.11.2008;-2.8;-6.7;2.1
69100;24.11.2008;-10.0;-15.3;-6.3
69100;25.11.2008;-1.9;-6.5;1.9
69100;26.11.2008;2.3;0.3;5.3
69100;27.11.2008;1.2;0.0;1.9
69100;28.11.2008;1.4;0.3;5.6
69100;29.11.2008;-3.4;-6.5;0.5
69100;30.11.2008;0.5;-1.9;1.6
69100;01.12.2008;-1.3;-2.0;1.5
69100;02.12.2008;-3.9;-6.0;-2.0
69100;03.12.2008;-3.6;-5.9;-1.3
69100;04.12.2008;-2.7;-5.0;-0.4
69100;05.12.2008;-7.7;-9.3;-2.9
69100;06.12.2008;-9.7;-12.6;-5.7
69100;07.12.2008;-5.3;-9.4;-4.1
69100;08.12.2008;-1.1;-6.1;3.1
69100;09.12.2008;-5.5;-7.6;-2.2
69100;10.12.2008;-11.5;-13.1;-5.1
69100;11.12.2008;-10.8;-16.7;-8.2
69100;12.12.2008;-5.2;-9.9;-1.9
69100;13.12.2008;-3.5;-11.3;2.4
69100;14.12.2008;2.5;-2.6;5.4
69100;15.12.2008;2.9;0.4;4.4
69100;16.12.2008;5.1;2.1;6.7
69100;17.12.2008;5.6;4.7;7.1
69100;18.12.2008;3.9;0.0;8.9
69100;19.12.2008;-0.9;-3.1;1.9
69100;20.12.2008;2.1;-3.1;3.9
69100;21.12.2008;1.7;-0.4;3.5
69100;22.12.2008;2.9;0.8;5.8
69100;23.12.2008;-1.2;-3.5;2.2
69100;24.12.2008;2.4;-0.4;5.2
69100;25.12.2008;0.9;-0.3;1.6
69100;26.12.2008;4.7;1.2;6.9
69100;27.12.2008;2.7;1.8;6.1
69100;28.12.2008;-1.9;-4.0;1.9
69100;29.12.2008;-3.1;-6.2;-1.4
69100;30.12.2008;3.0;-1.4;5.7
69100;31.12.2008;1.4;-1.4;6.0
69100;01.01.2009;-2.7;-5.1;-0.1
69100;02.01.2009;-0.7;-4.0;1.1
69100;03.01.2009;-4.2;-9.6;1.6
69100;04.01.2009;-9.8;-12.4;-7.5
69100;05.01.2009;-0.7;-8.4;2.0
69100;06.01.2009;-0.5;-3.2;3.4
69100;07.01.2009;-3.8;-5.2;-2.3
69100;08.01.2009;2.7;-3.6;5.7
69100;09.01.2009;4.1;3.2;6.6
69100;10.01.2009;2.2;-3.5;9.4
69100;11.01.2009;5.1;2.6;9.1
69100;12.01.2009;5.5;2.8;8.9
69100;13.01.2009;2.5;1.0;7.6
69100;14.01.2009;-3.7;-8.5;2.6
